stat,_id,reading,ts,user
footprint.mean.no_air,548eb31188f66315668d31d7,5.38956838935,1418638097.18,84efbedf-b85d-360c-b5d2-9643add333f9
footprint.my_carbon,548eb31988f66315668d31d8,7.71257986327,1418638105.44,0a219c45-9e30-3cb2-8772-18eec3366e2d
footprint.my_carbon.no_air,548eb31988f66315668d31d9,7.71257986327,1418638105.44,0a219c45-9e30-3cb2-8772-18eec3366e2d
footprint.optimal,548eb31988f66315668d31da,4.57392666252,1418638105.44,0a219c45-9e30-3cb2-8772-18eec3366e2d
footprint.optimal.no_air,548eb31988f66315668d31db,4.57392666252,1418638105.44,0a219c45-9e30-3cb2-8772-18eec3366e2d
footprint.alldrive,548eb31988f66315668d31dc,22.041996271,1418638105.44,0a219c45-9e30-3cb2-8772-18eec3366e2d
footprint.mean,548eb31988f66315668d31dd,5.96751922679,1418638105.44,0a219c45-9e30-3cb2-8772-18eec3366e2d
footprint.mean.no_air,548eb31988f66315668d31de,5.38956838935,1418638105.44,0a219c45-9e30-3cb2-8772-18eec3366e2d
footprint.my_carbon,548eb32188f66315668d31df,0.0,1418638113.36,3c22dcb7-8b0e-3782-b50c-bcc34a3946d1
footprint.my_carbon.no_air,548eb32188f66315668d31e0,0.0,1418638113.36,3c22dcb7-8b0e-3782-b50c-bcc34a3946d1
footprint.optimal,548eb32188f66315668d31e1,0.0,1418638113.36,3c22dcb7-8b0e-3782-b50c-bcc34a3946d1
footprint.optimal.no_air,548eb32188f66315668d31e2,0.0,1418638113.36,3c22dcb7-8b0e-3782-b50c-bcc34a3946d1
footprint.alldrive,548eb32188f66315668d31e3,0.0,1418638113.36,3c22dcb7-8b0e-3782-b50c-bcc34a3946d1
footprint.mean,548eb32188f66315668d31e4,5.96751922679,1418638113.36,3c22dcb7-8b0e-3782-b50c-bcc34a3946d1
footprint.mean.no_air,548eb32188f66315668d31e5,5.38956838935,1418638113.36,3c22dcb7-8b0e-3782-b50c-bcc34a3946d1
footprint.my_carbon,548eb32988f66315668d31e6,0.0,1418638121.3,2209ced2-c18d-3ac7-8a59-94c34e266b97
footprint.my_carbon.no_air,548eb32988f66315668d31e7,0.0,1418638121.3,2209ced2-c18d-3ac7-8a59-94c34e266b97
footprint.optimal,548eb32988f66315668d31e8,0.0,1418638121.3,2209ced2-c18d-3ac7-8a59-94c34e266b97
footprint.optimal.no_air,548eb32988f66315668d31e9,0.0,1418638121.3,2209ced2-c18d-3ac7-8a59-94c34e266b97
footprint.alldrive,548eb32988f66315668d31ea,0.0,1418638121.3,2209ced2-c18d-3ac7-8a59-94c34e266b97
footprint.mean,548eb32988f66315668d31eb,5.96751922679,1418638121.3,2209ced2-c18d-3ac7-8a59-94c34e266b97
footprint.mean.no_air,548eb32988f66315668d31ec,5.38956838935,1418638121.3,2209ced2-c18d-3ac7-8a59-94c34e266b97
footprint.my_carbon,548eb33188f66315668d31ed,0.0,1418638129.22,e126fb72-f5f6-34db-ab30-b28a85b040f7
footprint.my_carbon.no_air,548eb33188f66315668d31ee,0.0,1418638129.22,e126fb72-f5f6-34db-ab30-b28a85b040f7
footprint.optimal,548eb33188f66315668d31ef,0.0,1418638129.22,e126fb72-f5f6-34db-ab30-b28a85b040f7
footprint.optimal.no_air,548eb33188f66315668d31f0,0.0,1418638129.22,e126fb72-f5f6-34db-ab30-b28a85b040f7
footprint.alldrive,548eb33188f66315668d31f1,0.0,1418638129.22,e126fb72-f5f6-34db-ab30-b28a85b040f7
footprint.mean,548eb33188f66315668d31f2,5.96751922679,1418638129.22,e126fb72-f5f6-34db-ab30-b28a85b040f7
footprint.mean.no_air,548eb33188f66315668d31f3,5.38956838935,1418638129.22,e126fb72-f5f6-34db-ab30-b28a85b040f7
footprint.my_carbon,549002a988f6635978e7c3a4,0.0,1418724009.75,7327a0b3-4959-31f5-86cb-ea0c59fd0c83
footprint.my_carbon.no_air,549002a988f6635978e7c3a5,0.0,1418724009.75,7327a0b3-4959-31f5-86cb-ea0c59fd0c83
footprint.optimal,549002a988f6635978e7c3a6,0.0,1418724009.75,7327a0b3-4959-31f5-86cb-ea0c59fd0c83
footprint.optimal.no_air,549002a988f6635978e7c3a7,0.0,1418724009.75,7327a0b3-4959-31f5-86cb-ea0c59fd0c83
footprint.alldrive,549002a988f6635978e7c3a8,0.0,1418724009.75,7327a0b3-4959-31f5-86cb-ea0c59fd0c83
footprint.mean,549002a988f6635978e7c3a9,5.86108968781,1418724009.75,7327a0b3-4959-31f5-86cb-ea0c59fd0c83
footprint.mean.no_air,549002a988f6635978e7c3aa,5.28313885038,1418724009.75,7327a0b3-4959-31f5-86cb-ea0c59fd0c83
footprint.my_carbon,549002b188f6635978e7c3ab,0.0,1418724017.78,3c001bfa-8c2a-3077-8181-51c0d45f6540
footprint.my_carbon.no_air,549002b188f6635978e7c3ac,0.0,1418724017.78,3c001bfa-8c2a-3077-8181-51c0d45f6540
footprint.optimal,549002b188f6635978e7c3ad,0.0,1418724017.78,3c001bfa-8c2a-3077-8181-51c0d45f6540
footprint.optimal.no_air,549002b188f6635978e7c3ae,0.0,1418724017.78,3c001bfa-8c2a-3077-8181-51c0d45f6540
footprint.alldrive,549002b188f6635978e7c3af,0.0,1418724017.78,3c001bfa-8c2a-3077-8181-51c0d45f6540
footprint.mean,549002b188f6635978e7c3b0,5.86108968781,1418724017.78,3c001bfa-8c2a-3077-8181-51c0d45f6540
footprint.mean.no_air,549002b188f6635978e7c3b1,5.28313885038,1418724017.78,3c001bfa-8c2a-3077-8181-51c0d45f6540
game.score.pct_classified,549002ba88f6635978e7c3b2,0,1418724026.0,951779de-a10c-3373-b186-c1c9b14b5e38
game.score.mine_minus_optimal,549002ba88f6635978e7c3b3,0,1418724026.01,951779de-a10c-3373-b186-c1c9b14b5e38
game.score.all_drive_minus_mine,549002ba88f6635978e7c3b4,0,1418724026.01,951779de-a10c-3373-b186-c1c9b14b5e38
game.score.sb375_daily_goal,549002ba88f6635978e7c3b5,1.0,1418724026.01,951779de-a10c-3373-b186-c1c9b14b5e38
game.score,549002ba88f6635978e7c3b6,201.0,1418724026.01,951779de-a10c-3373-b186-c1c9b14b5e38
footprint.my_carbon,549002c288f6635978e7c3b7,0.616299564947,1418724034.03,e211dd91-423f-31ff-a1f8-89e5fdecc164
footprint.my_carbon.no_air,549002c288f6635978e7c3b8,0.616299564947,1418724034.03,e211dd91-423f-31ff-a1f8-89e5fdecc164
footprint.optimal,549002c288f6635978e7c3b9,0.0,1418724034.03,e211dd91-423f-31ff-a1f8-89e5fdecc164
footprint.optimal.no_air,549002c288f6635978e7c3ba,0.0,1418724034.03,e211dd91-423f-31ff-a1f8-89e5fdecc164
footprint.alldrive,549002c288f6635978e7c3bb,4.25708017402,1418724034.03,e211dd91-423f-31ff-a1f8-89e5fdecc164
footprint.mean,549002c288f6635978e7c3bc,5.86108968781,1418724034.03,e211dd91-423f-31ff-a1f8-89e5fdecc164
footprint.mean.no_air,549002c288f6635978e7c3bd,5.28313885038,1418724034.03,e211dd91-423f-31ff-a1f8-89e5fdecc164
footprint.my_carbon,549002ca88f6635978e7c3be,0.0,1418724042.04,f8fee20c-0f32-359d-ba75-bce97a7ac83b
footprint.my_carbon.no_air,549002ca88f6635978e7c3bf,0.0,1418724042.04,f8fee20c-0f32-359d-ba75-bce97a7ac83b
footprint.optimal,549002ca88f6635978e7c3c0,0.0,1418724042.04,f8fee20c-0f32-359d-ba75-bce97a7ac83b
footprint.optimal.no_air,549002ca88f6635978e7c3c1,0.0,1418724042.04,f8fee20c-0f32-359d-ba75-bce97a7ac83b
footprint.alldrive,549002ca88f6635978e7c3c2,0.0,1418724042.04,f8fee20c-0f32-359d-ba75-bce97a7ac83b
footprint.mean,549002ca88f6635978e7c3c3,5.86108968781,1418724042.04,f8fee20c-0f32-359d-ba75-bce97a7ac83b
footprint.mean.no_air,549002ca88f6635978e7c3c4,5.28313885038,1418724042.04,f8fee20c-0f32-359d-ba75-bce97a7ac83b
footprint.my_carbon,549002d288f6635978e7c3c5,0.0,1418724050.07,8e230f78-6e37-3588-bf2c-6888a5b63c82
footprint.my_carbon.no_air,549002d288f6635978e7c3c6,0.0,1418724050.07,8e230f78-6e37-3588-bf2c-6888a5b63c82
footprint.optimal,549002d288f6635978e7c3c7,0.0,1418724050.07,8e230f78-6e37-3588-bf2c-6888a5b63c82
footprint.optimal.no_air,549002d288f6635978e7c3c8,0.0,1418724050.07,8e230f78-6e37-3588-bf2c-6888a5b63c82
footprint.alldrive,549002d288f6635978e7c3c9,0.0,1418724050.07,8e230f78-6e37-3588-bf2c-6888a5b63c82
footprint.mean,549002d288f6635978e7c3ca,5.86108968781,1418724050.07,8e230f78-6e37-3588-bf2c-6888a5b63c82
footprint.mean.no_air,549002d288f6635978e7c3cb,5.28313885038,1418724050.07,8e230f78-6e37-3588-bf2c-6888a5b63c82
footprint.my_carbon,549002da88f6635978e7c3cc,0.0,1418724058.09,527e98f8-710d-3719-93f2-ab140d1439ba
footprint.my_carbon.no_air,549002da88f6635978e7c3cd,0.0,1418724058.09,527e98f8-710d-3719-93f2-ab140d1439ba
footprint.optimal,549002da88f6635978e7c3ce,0.0,1418724058.09,527e98f8-710d-3719-93f2-ab140d1439ba
footprint.optimal.no_air,549002da88f6635978e7c3cf,0.0,1418724058.09,527e98f8-710d-3719-93f2-ab140d1439ba
footprint.alldrive,549002da88f6635978e7c3d0,0.0,1418724058.09,527e98f8-710d-3719-93f2-ab140d1439ba
footprint.mean,549002da88f6635978e7c3d1,5.86108968781,1418724058.09,527e98f8-710d-3719-93f2-ab140d1439ba
footprint.mean.no_air,549002da88f6635978e7c3d2,5.28313885038,1418724058.09,527e98f8-710d-3719-93f2-ab140d1439ba
game.score.pct_classified,549002e288f6635978e7c3d3,1.0,1418724066.3,89e30222-b446-30ad-852c-b305ddafe70d
game.score.mine_minus_optimal,549002e288f6635978e7c3d4,0,1418724066.3,89e30222-b446-30ad-852c-b305ddafe70d
game.score.all_drive_minus_mine,549002e288f6635978e7c3d5,1.0,1418724066.3,89e30222-b446-30ad-852c-b305ddafe70d
game.score.sb375_daily_goal,549002e288f6635978e7c3d6,1.0,1418724066.3,89e30222-b446-30ad-852c-b305ddafe70d
game.score,549002e288f6635978e7c3d7,482.177798442,1418724066.3,89e30222-b446-30ad-852c-b305ddafe70d
footprint.my_carbon,549002ea88f6635978e7c3d8,12.7169956495,1418724074.32,89e30222-b446-30ad-852c-b305ddafe70d
footprint.my_carbon.no_air,549002ea88f6635978e7c3d9,12.7169956495,1418724074.32,89e30222-b446-30ad-852c-b305ddafe70d
footprint.optimal,549002ea88f6635978e7c3da,4.04765692977,1418724074.32,89e30222-b446-30ad-852c-b305ddafe70d
footprint.optimal.no_air,549002ea88f6635978e7c3db,4.04765692977,1418724074.32,89e30222-b446-30ad-852c-b305ddafe70d
footprint.alldrive,549002ea88f6635978e7c3dc,23.6218794282,1418724074.32,89e30222-b446-30ad-852c-b305ddafe70d
footprint.mean,549002ea88f6635978e7c3dd,5.86108968781,1418724074.32,89e30222-b446-30ad-852c-b305ddafe70d
footprint.mean.no_air,549002ea88f6635978e7c3de,5.28313885038,1418724074.32,89e30222-b446-30ad-852c-b305ddafe70d
footprint.my_carbon,549002f288f6635978e7c3df,0.0,1418724082.35,993f14f0-79f0-33fa-bdbc-049b88056fbf
footprint.my_carbon.no_air,549002f288f6635978e7c3e0,0.0,1418724082.35,993f14f0-79f0-33fa-bdbc-049b88056fbf
footprint.optimal,549002f288f6635978e7c3e1,0.0,1418724082.35,993f14f0-79f0-33fa-bdbc-049b88056fbf
footprint.optimal.no_air,549002f288f6635978e7c3e2,0.0,1418724082.35,993f14f0-79f0-33fa-bdbc-049b88056fbf
footprint.alldrive,549002f288f6635978e7c3e3,0.0,1418724082.35,993f14f0-79f0-33fa-bdbc-049b88056fbf
footprint.mean,549002f288f6635978e7c3e4,5.86108968781,1418724082.35,993f14f0-79f0-33fa-bdbc-049b88056fbf
footprint.mean.no_air,549002f288f6635978e7c3e5,5.28313885038,1418724082.35,993f14f0-79f0-33fa-bdbc-049b88056fbf
game.score.pct_classified,549002fa88f6635978e7c3e6,1.0,1418724090.58,f4254389-3592-3cd5-b206-462fb6eaa7b5
game.score.mine_minus_optimal,549002fa88f6635978e7c3e7,3.34942224058,1418724090.58,f4254389-3592-3cd5-b206-462fb6eaa7b5
game.score.all_drive_minus_mine,549002fa88f6635978e7c3e8,0.0578052657038,1418724090.58,f4254389-3592-3cd5-b206-462fb6eaa7b5
game.score.sb375_daily_goal,549002fa88f6635978e7c3e9,0.178424751669,1418724090.58,f4254389-3592-3cd5-b206-462fb6eaa7b5
game.score,549002fa88f6635978e7c3ea,146.169364325,1418724090.58,f4254389-3592-3cd5-b206-462fb6eaa7b5
footprint.my_carbon,5490030288f6635978e7c3eb,0.0,1418724098.6,01477d94-e0bb-3903-a428-338551801391
footprint.my_carbon.no_air,5490030288f6635978e7c3ec,0.0,1418724098.6,01477d94-e0bb-3903-a428-338551801391
footprint.optimal,5490030288f6635978e7c3ed,0.0,1418724098.6,01477d94-e0bb-3903-a428-338551801391
footprint.optimal.no_air,5490030288f6635978e7c3ee,0.0,1418724098.6,01477d94-e0bb-3903-a428-338551801391
footprint.alldrive,5490030288f6635978e7c3ef,0.0,1418724098.6,01477d94-e0bb-3903-a428-338551801391
footprint.mean,5490030288f6635978e7c3f0,5.86108968781,1418724098.6,01477d94-e0bb-3903-a428-338551801391
footprint.mean.no_air,5490030288f6635978e7c3f1,5.28313885038,1418724098.6,01477d94-e0bb-3903-a428-338551801391
footprint.my_carbon,5490030a88f6635978e7c3f2,0.0,1418724106.66,cb8009c5-267c-37c4-b55b-4889e02c431e
footprint.my_carbon.no_air,5490030a88f6635978e7c3f3,0.0,1418724106.66,cb8009c5-267c-37c4-b55b-4889e02c431e
footprint.optimal,5490030a88f6635978e7c3f4,0.0,1418724106.66,cb8009c5-267c-37c4-b55b-4889e02c431e
footprint.optimal.no_air,5490030a88f6635978e7c3f5,0.0,1418724106.66,cb8009c5-267c-37c4-b55b-4889e02c431e
footprint.alldrive,5490030a88f6635978e7c3f6,0.0,1418724106.66,cb8009c5-267c-37c4-b55b-4889e02c431e
footprint.mean,5490030a88f6635978e7c3f7,5.86108968781,1418724106.66,cb8009c5-267c-37c4-b55b-4889e02c431e
footprint.mean.no_air,5490030a88f6635978e7c3f8,5.28313885038,1418724106.66,cb8009c5-267c-37c4-b55b-4889e02c431e
game.score.pct_classified,5490031288f6635978e7c3f9,1.0,1418724114.91,b0d937d0-70ef-305e-9563-440369012b39
game.score.mine_minus_optimal,5490031288f6635978e7c3fa,2.02173913043,1418724114.91,b0d937d0-70ef-305e-9563-440369012b39
game.score.all_drive_minus_mine,5490031288f6635978e7c3fb,0.0,1418724114.91,b0d937d0-70ef-305e-9563-440369012b39
game.score.sb375_daily_goal,5490031288f6635978e7c3fc,0.375857096174,1418724114.92,b0d937d0-70ef-305e-9563-440369012b39
game.score,5490031288f6635978e7c3fd,145.440564909,1418724114.92,b0d937d0-70ef-305e-9563-440369012b39
footprint.my_carbon,5490031a88f6635978e7c3fe,37.3153225606,1418724122.95,b0d937d0-70ef-305e-9563-440369012b39
footprint.my_carbon.no_air,5490031a88f6635978e7c3ff,37.3153225606,1418724122.95,b0d937d0-70ef-305e-9563-440369012b39
footprint.optimal,5490031a88f6635978e7c400,12.8507246737,1418724122.95,b0d937d0-70ef-305e-9563-440369012b39
footprint.optimal.no_air,5490031a88f6635978e7c401,12.8507246737,1418724122.95,b0d937d0-70ef-305e-9563-440369012b39
footprint.alldrive,5490031a88f6635978e7c402,46.0242908639,1418724122.95,b0d937d0-70ef-305e-9563-440369012b39
footprint.mean,5490031a88f6635978e7c403,5.86108968781,1418724122.95,b0d937d0-70ef-305e-9563-440369012b39
footprint.mean.no_air,5490031a88f6635978e7c404,5.28313885038,1418724122.95,b0d937d0-70ef-305e-9563-440369012b39
footprint.my_carbon,5490032388f6635978e7c405,0.0,1418724131.32,e0509a4e-9842-3c73-8050-875b6383c097
footprint.my_carbon.no_air,5490032388f6635978e7c406,0.0,1418724131.32,e0509a4e-9842-3c73-8050-875b6383c097
footprint.optimal,5490032388f6635978e7c407,0.0,1418724131.32,e0509a4e-9842-3c73-8050-875b6383c097
footprint.optimal.no_air,5490032388f6635978e7c408,0.0,1418724131.32,e0509a4e-9842-3c73-8050-875b6383c097
footprint.alldrive,5490032388f6635978e7c409,0.0,1418724131.32,e0509a4e-9842-3c73-8050-875b6383c097
footprint.mean,5490032388f6635978e7c40a,5.86108968781,1418724131.32,e0509a4e-9842-3c73-8050-875b6383c097
footprint.mean.no_air,5490032388f6635978e7c40b,5.28313885038,1418724131.32,e0509a4e-9842-3c73-8050-875b6383c097
footprint.my_carbon,5490032b88f6635978e7c40c,0.0,1418724139.34,bbd4e1ad-bd2d-3126-a58c-2c2fe1895fba
footprint.my_carbon.no_air,5490032b88f6635978e7c40d,0.0,1418724139.34,bbd4e1ad-bd2d-3126-a58c-2c2fe1895fba
footprint.optimal,5490032b88f6635978e7c40e,0.0,1418724139.34,bbd4e1ad-bd2d-3126-a58c-2c2fe1895fba
footprint.optimal.no_air,5490032b88f6635978e7c40f,0.0,1418724139.34,bbd4e1ad-bd2d-3126-a58c-2c2fe1895fba
footprint.alldrive,5490032b88f6635978e7c410,0.0,1418724139.34,bbd4e1ad-bd2d-3126-a58c-2c2fe1895fba
footprint.mean,5490032b88f6635978e7c411,5.86108968781,1418724139.34,bbd4e1ad-bd2d-3126-a58c-2c2fe1895fba
footprint.mean.no_air,5490032b88f6635978e7c412,5.28313885038,1418724139.34,bbd4e1ad-bd2d-3126-a58c-2c2fe1895fba
game.score.pct_classified,5490033388f6635978e7c413,0.0,1418724147.54,6a488797-5be1-38aa-9700-5532be978ff9
game.score.mine_minus_optimal,5490033388f6635978e7c414,0,1418724147.54,6a488797-5be1-38aa-9700-5532be978ff9
game.score.all_drive_minus_mine,5490033388f6635978e7c415,0,1418724147.54,6a488797-5be1-38aa-9700-5532be978ff9
game.score.sb375_daily_goal,5490033388f6635978e7c416,1.0,1418724147.54,6a488797-5be1-38aa-9700-5532be978ff9
game.score,5490033388f6635978e7c417,270.821699342,1418724147.54,6a488797-5be1-38aa-9700-5532be978ff9
footprint.my_carbon,5490033b88f6635978e7c418,0.0,1418724155.54,972dcb3a-78b5-3f66-9677-451c458ff261
footprint.my_carbon.no_air,5490033b88f6635978e7c419,0.0,1418724155.54,972dcb3a-78b5-3f66-9677-451c458ff261
footprint.optimal,5490033b88f6635978e7c41a,0.0,1418724155.54,972dcb3a-78b5-3f66-9677-451c458ff261
footprint.optimal.no_air,5490033b88f6635978e7c41b,0.0,1418724155.54,972dcb3a-78b5-3f66-9677-451c458ff261
footprint.alldrive,5490033b88f6635978e7c41c,0.0,1418724155.54,972dcb3a-78b5-3f66-9677-451c458ff261
footprint.mean,5490033b88f6635978e7c41d,5.86108968781,1418724155.54,972dcb3a-78b5-3f66-9677-451c458ff261
footprint.mean.no_air,5490033b88f6635978e7c41e,5.28313885038,1418724155.54,972dcb3a-78b5-3f66-9677-451c458ff261
footprint.my_carbon,5490034388f6635978e7c41f,0.0,1418724163.55,38a2e9de-1249-3794-819c-166e3054898d
footprint.my_carbon.no_air,5490034388f6635978e7c420,0.0,1418724163.55,38a2e9de-1249-3794-819c-166e3054898d
footprint.optimal,5490034388f6635978e7c421,0.0,1418724163.55,38a2e9de-1249-3794-819c-166e3054898d
footprint.optimal.no_air,5490034388f6635978e7c422,0.0,1418724163.55,38a2e9de-1249-3794-819c-166e3054898d
footprint.alldrive,5490034388f6635978e7c423,0.0,1418724163.55,38a2e9de-1249-3794-819c-166e3054898d
footprint.mean,5490034388f6635978e7c424,5.86108968781,1418724163.55,38a2e9de-1249-3794-819c-166e3054898d
footprint.mean.no_air,5490034388f6635978e7c425,5.28313885038,1418724163.55,38a2e9de-1249-3794-819c-166e3054898d
footprint.my_carbon,5490034b88f6635978e7c426,0.0,1418724171.55,5322f635-a82c-3677-a1a4-5c26804a90b7
footprint.my_carbon.no_air,5490034b88f6635978e7c427,0.0,1418724171.55,5322f635-a82c-3677-a1a4-5c26804a90b7
footprint.optimal,5490034b88f6635978e7c428,0.0,1418724171.55,5322f635-a82c-3677-a1a4-5c26804a90b7
footprint.optimal.no_air,5490034b88f6635978e7c429,0.0,1418724171.55,5322f635-a82c-3677-a1a4-5c26804a90b7
footprint.alldrive,5490034b88f6635978e7c42a,0.0,1418724171.55,5322f635-a82c-3677-a1a4-5c26804a90b7
footprint.mean,5490034b88f6635978e7c42b,5.86108968781,1418724171.55,5322f635-a82c-3677-a1a4-5c26804a90b7
footprint.mean.no_air,5490034b88f6635978e7c42c,5.28313885038,1418724171.55,5322f635-a82c-3677-a1a4-5c26804a90b7
footprint.my_carbon,5490035388f6635978e7c42d,0.0,1418724179.58,6eff56da-f307-3725-b289-8b841e8b1c05
footprint.my_carbon.no_air,5490035388f6635978e7c42e,0.0,1418724179.58,6eff56da-f307-3725-b289-8b841e8b1c05
footprint.optimal,5490035388f6635978e7c42f,0.0,1418724179.58,6eff56da-f307-3725-b289-8b841e8b1c05
footprint.optimal.no_air,5490035388f6635978e7c430,0.0,1418724179.58,6eff56da-f307-3725-b289-8b841e8b1c05
footprint.alldrive,5490035388f6635978e7c431,0.0,1418724179.58,6eff56da-f307-3725-b289-8b841e8b1c05
footprint.mean,5490035388f6635978e7c432,5.86108968781,1418724179.58,6eff56da-f307-3725-b289-8b841e8b1c05
footprint.mean.no_air,5490035388f6635978e7c433,5.28313885038,1418724179.58,6eff56da-f307-3725-b289-8b841e8b1c05
footprint.my_carbon,5490035b88f6635978e7c434,0.0,1418724187.62,4f065f3f-ec0d-3541-aa19-197b901d1d9c
footprint.my_carbon.no_air,5490035b88f6635978e7c435,0.0,1418724187.62,4f065f3f-ec0d-3541-aa19-197b901d1d9c
footprint.optimal,5490035b88f6635978e7c436,0.0,1418724187.62,4f065f3f-ec0d-3541-aa19-197b901d1d9c
footprint.optimal.no_air,5490035b88f6635978e7c437,0.0,1418724187.62,4f065f3f-ec0d-3541-aa19-197b901d1d9c
footprint.alldrive,5490035b88f6635978e7c438,0.0,1418724187.62,4f065f3f-ec0d-3541-aa19-197b901d1d9c
footprint.mean,5490035b88f6635978e7c439,5.86108968781,1418724187.62,4f065f3f-ec0d-3541-aa19-197b901d1d9c
footprint.mean.no_air,5490035b88f6635978e7c43a,5.28313885038,1418724187.62,4f065f3f-ec0d-3541-aa19-197b901d1d9c
footprint.my_carbon,5490036388f6635978e7c43b,0.0,1418724195.66,8184b253-df6f-3f0b-aac4-54d65a368110
footprint.my_carbon.no_air,5490036388f6635978e7c43c,0.0,1418724195.66,8184b253-df6f-3f0b-aac4-54d65a368110
footprint.optimal,5490036388f6635978e7c43d,0.0,1418724195.66,8184b253-df6f-3f0b-aac4-54d65a368110
footprint.optimal.no_air,5490036388f6635978e7c43e,0.0,1418724195.66,8184b253-df6f-3f0b-aac4-54d65a368110
footprint.alldrive,5490036388f6635978e7c43f,0.0,1418724195.66,8184b253-df6f-3f0b-aac4-54d65a368110
footprint.mean,5490036388f6635978e7c440,5.86108968781,1418724195.66,8184b253-df6f-3f0b-aac4-54d65a368110
footprint.mean.no_air,5490036388f6635978e7c441,5.28313885038,1418724195.66,8184b253-df6f-3f0b-aac4-54d65a368110
footprint.my_carbon,5490036b88f6635978e7c442,0.0,1418724203.71,b4b880be-ad19-37c5-8c71-42f090490133
footprint.my_carbon.no_air,5490036b88f6635978e7c443,0.0,1418724203.71,b4b880be-ad19-37c5-8c71-42f090490133
footprint.optimal,5490036b88f6635978e7c444,0.0,1418724203.71,b4b880be-ad19-37c5-8c71-42f090490133
footprint.optimal.no_air,5490036b88f6635978e7c445,0.0,1418724203.71,b4b880be-ad19-37c5-8c71-42f090490133
footprint.alldrive,5490036b88f6635978e7c446,0.0,1418724203.71,b4b880be-ad19-37c5-8c71-42f090490133
footprint.mean,5490036b88f6635978e7c447,5.86108968781,1418724203.71,b4b880be-ad19-37c5-8c71-42f090490133
footprint.mean.no_air,5490036b88f6635978e7c448,5.28313885038,1418724203.71,b4b880be-ad19-37c5-8c71-42f090490133
footprint.my_carbon,5490037388f6635978e7c449,0.0,1418724211.75,7adee045-17bb-3fa6-8f45-ae833c761056
footprint.my_carbon.no_air,5490037388f6635978e7c44a,0.0,1418724211.75,7adee045-17bb-3fa6-8f45-ae833c761056
footprint.optimal,5490037388f6635978e7c44b,0.0,1418724211.75,7adee045-17bb-3fa6-8f45-ae833c761056
footprint.optimal.no_air,5490037388f6635978e7c44c,0.0,1418724211.75,7adee045-17bb-3fa6-8f45-ae833c761056
footprint.alldrive,5490037388f6635978e7c44d,0.0,1418724211.75,7adee045-17bb-3fa6-8f45-ae833c761056
footprint.mean,5490037388f6635978e7c44e,5.86108968781,1418724211.75,7adee045-17bb-3fa6-8f45-ae833c761056
footprint.mean.no_air,5490037388f6635978e7c44f,5.28313885038,1418724211.75,7adee045-17bb-3fa6-8f45-ae833c761056
footprint.my_carbon,5490037b88f6635978e7c450,0.0,1418724219.79,68e6aaef-d317-3b45-9d4d-e150e0cbc8b6
footprint.my_carbon.no_air,5490037b88f6635978e7c451,0.0,1418724219.79,68e6aaef-d317-3b45-9d4d-e150e0cbc8b6
footprint.optimal,5490037b88f6635978e7c452,0.0,1418724219.79,68e6aaef-d317-3b45-9d4d-e150e0cbc8b6
footprint.optimal.no_air,5490037b88f6635978e7c453,0.0,1418724219.79,68e6aaef-d317-3b45-9d4d-e150e0cbc8b6
footprint.alldrive,5490037b88f6635978e7c454,0.0,1418724219.79,68e6aaef-d317-3b45-9d4d-e150e0cbc8b6
footprint.mean,5490037b88f6635978e7c455,5.86108968781,1418724219.79,68e6aaef-d317-3b45-9d4d-e150e0cbc8b6
footprint.mean.no_air,5490037b88f6635978e7c456,5.28313885038,1418724219.79,68e6aaef-d317-3b45-9d4d-e150e0cbc8b6
footprint.my_carbon,5490038388f6635978e7c457,0.0,1418724227.85,c39c8281-c4c0-3504-b83c-b797dd0c4f13
footprint.my_carbon.no_air,5490038388f6635978e7c458,0.0,1418724227.85,c39c8281-c4c0-3504-b83c-b797dd0c4f13
footprint.optimal,5490038388f6635978e7c459,0.0,1418724227.85,c39c8281-c4c0-3504-b83c-b797dd0c4f13
footprint.optimal.no_air,5490038388f6635978e7c45a,0.0,1418724227.85,c39c8281-c4c0-3504-b83c-b797dd0c4f13
footprint.alldrive,5490038388f6635978e7c45b,0.0,1418724227.85,c39c8281-c4c0-3504-b83c-b797dd0c4f13
footprint.mean,5490038388f6635978e7c45c,5.86108968781,1418724227.85,c39c8281-c4c0-3504-b83c-b797dd0c4f13
footprint.mean.no_air,5490038388f6635978e7c45d,5.28313885038,1418724227.85,c39c8281-c4c0-3504-b83c-b797dd0c4f13
game.score.pct_classified,5490038c88f6635978e7c45e,0,1418724236.11,3a307244-ecf1-3e6e-a9a7-3aaf101b40fa
game.score.mine_minus_optimal,5490038c88f6635978e7c45f,0,1418724236.11,3a307244-ecf1-3e6e-a9a7-3aaf101b40fa
game.score.all_drive_minus_mine,5490038c88f6635978e7c460,0,1418724236.12,3a307244-ecf1-3e6e-a9a7-3aaf101b40fa
game.score.sb375_daily_goal,5490038c88f6635978e7c461,1.0,1418724236.12,3a307244-ecf1-3e6e-a9a7-3aaf101b40fa
game.score,5490038c88f6635978e7c462,631.272547482,1418724236.12,3a307244-ecf1-3e6e-a9a7-3aaf101b40fa
footprint.my_carbon,5490039488f6635978e7c463,23.9278657551,1418724244.16,3a307244-ecf1-3e6e-a9a7-3aaf101b40fa
